ms_nr,year,month,min_gwl,mean_gwl,max_gwl
sl-00539,1993,3,190.6216129032258,190.6216129032258,190.6216129032258
sl-00539,1993,4,190.67366666666663,190.67366666666663,190.67366666666663
sl-00539,1993,5,190.67580645161289,190.67580645161289,190.67580645161289
sl-00539,1993,6,190.683,190.683,190.683
sl-00539,1993,7,190.67193548387093,190.67193548387093,190.67193548387093
sl-00539,1993,8,190.67774193548385,190.67774193548385,190.67774193548385
sl-00539,1993,9,190.6953333333333,190.6953333333333,190.6953333333333
sl-00539,1993,10,190.6964516129032,190.6964516129032,190.6964516129032
sl-00539,1993,11,190.6973333333333,190.6973333333333,190.6973333333333
sl-00539,1993,12,190.7206451612903,190.7206451612903,190.7206451612903
sl-00539,1994,1,190.74935483870965,190.74935483870965,190.74935483870965
sl-00539,1994,2,190.88928571428573,190.88928571428573,190.88928571428573
sl-00539,1994,3,190.9909677419355,190.9909677419355,190.9909677419355
sl-00539,1994,4,191.137,191.137,191.137
sl-00539,1994,5,191.29806451612905,191.29806451612905,191.29806451612905
sl-00539,1994,6,191.384,191.384,191.384
sl-00539,1994,7,191.44258064516123,191.44258064516123,191.44258064516123
sl-00539,1994,8,191.4758064516129,191.4758064516129,191.4758064516129
sl-00539,1994,9,191.50833333333333,191.50833333333333,191.50833333333333
sl-00539,1994,10,191.541935483871,191.541935483871,191.541935483871
sl-00539,1994,11,191.5603333333333,191.5603333333333,191.5603333333333
sl-00539,1994,12,191.60258064516128,191.60258064516128,191.60258064516128
sl-00539,1995,1,191.6135483870968,191.6135483870968,191.6135483870968
sl-00539,1995,2,191.675,191.675,191.675
sl-00539,1995,3,191.7658064516129,191.7658064516129,191.7658064516129
sl-00539,1995,4,191.88166666666663,191.88166666666663,191.88166666666663
sl-00539,1995,5,191.99,191.99,191.99
sl-00539,1995,6,192.09233333333336,192.09233333333336,192.09233333333336
sl-00539,1995,7,192.1529032258064,192.1529032258064,192.1529032258064
sl-00539,1995,8,192.1854838709677,192.1854838709677,192.1854838709677
sl-00539,1995,9,192.1963333333333,192.1963333333333,192.1963333333333
sl-00539,1995,10,192.2058064516129,192.2058064516129,192.2058064516129
sl-00539,1995,11,192.22633333333323,192.22633333333323,192.22633333333323
sl-00539,1995,12,192.24322580645165,192.24322580645165,192.24322580645165
sl-00539,1996,1,192.2293548387097,192.2293548387097,192.2293548387097
sl-00539,1996,2,192.2351724137931,192.2351724137931,192.2351724137931
sl-00539,1996,3,192.2132258064516,192.2132258064516,192.2132258064516
sl-00539,1996,4,192.1913333333333,192.1913333333333,192.1913333333333
sl-00539,1996,5,192.17806451612904,192.17806451612904,192.17806451612904
sl-00539,1996,6,192.13133333333337,192.13133333333337,192.13133333333337
sl-00539,1996,7,192.1070967741936,192.1070967741936,192.1070967741936
sl-00539,1996,8,192.08516129032265,192.08516129032265,192.08516129032265
sl-00539,1996,9,192.07,192.07,192.07
sl-00539,1996,10,192.04741935483875,192.04741935483875,192.04741935483875
sl-00539,1996,11,192.06766666666664,192.06766666666664,192.06766666666664
sl-00539,1996,12,192.01548387096773,192.01548387096773,192.01548387096773
sl-00539,1997,1,191.97935483870964,191.97935483870964,191.97935483870964
sl-00539,1997,2,191.9817857142857,191.9817857142857,191.9817857142857
sl-00539,1997,3,192.0067741935484,192.0067741935484,192.0067741935484
sl-00539,1997,4,192.0521052631579,192.0521052631579,192.0521052631579
sl-00539,1997,5,,,
sl-00539,1997,6,,,
sl-00539,1997,7,192.0903225806451,192.0903225806451,192.0903225806451
sl-00539,1997,8,192.06193548387097,192.06193548387097,192.06193548387097
sl-00539,1997,9,192.02366666666668,192.02366666666668,192.02366666666668
sl-00539,1997,10,192.0241935483871,192.0241935483871,192.0241935483871
sl-00539,1997,11,192.0656666666667,192.0656666666667,192.0656666666667
